up down i
0 0 inf1
1 1 02
3176.513350531524 3176.513350531523 -99.96851894232293541
3183.384909404964 3183.384909404963 -99.96858689638673542
3190.258313296853 3190.258313296853 -99.96865457584319543
3197.133558809369 3197.133558809368 -99.96872198231301544
3204.010642557179 3204.010642557178 -99.96878911740434545
3210.889561167375 3210.889561167374 -99.96885598271285546
3217.770311279402 3217.770311279401 -99.96892257982195547
3224.652889544993 3224.652889544992 -99.96898891030278548
3231.537292628103 3231.537292628102 -99.96905497571443549
3238.423517204838 3238.423517204837 -99.96912077760403550
3245.311559963392 3245.311559963391 -99.96918631750684551
3252.201417603977 3252.201417603977 -99.96925159694636552
3259.093086838766 3259.093086838765 -99.96931661743449553
3265.986564391819 3265.986564391818 -99.96938138047156554
3272.881846999024 3272.881846999023 -99.96944588754654555
3279.77893140803 3279.778931408029 -99.96951014013705556
3286.677814378188 3286.677814378187 -99.96957413970952557
3293.578492680481 3293.57849268048 -99.96963788771929558
3300.480963097471 3300.48096309747 -99.9697013856107559
3307.385222423226 3307.385222423225 -99.96976463481722560
3314.291267463266 3314.291267463265 -99.96982763676149561
3321.199095034501 3321.1990950345 -99.96989039285552562
3328.108701965167 3328.108701965166 -99.96995290450067563
3335.020085094767 3335.020085094766 -99.97001517308786564
3341.933241274012 3341.933241274011 -99.97007719999758565
3348.848167364761 3348.84816736476 -99.97013898660005566
3355.764860239963 3355.764860239962 -99.97020053425527567
3362.683316783594 3362.683316783593 -99.97026184431314568
3369.603533890606 3369.603533890605 -99.97032291811357569
3376.525508466862 3376.525508466862 -99.97038375698648570
3383.449237429083 3383.449237429083 -99.97044436225202571
3390.37471770479 3390.374717704789 -99.9705047352206572
3397.301946232245 3397.301946232244 -99.97056487719291573
3404.230919960397 3404.230919960396 -99.97062478946015574
3411.161635848829 3411.161635848828 -99.970684473304575
3418.094090867696 3418.094090867695 -99.97074392999676576
3425.028281997674 3425.028281997673 -99.97080316080141577
3431.964206229905 3431.964206229904 -99.97086216697174578
3438.901860565942 3438.901860565941 -99.97092094975237579
3445.841242017696 3445.841242017695 -99.97097951037885580
3452.782347607381 3452.78234760738 -99.97103785007782581
3459.725174367461 3459.725174367461 -99.97109597006694582
3466.6697193406 3466.669719340599 -99.97115387155512583
3473.615979579605 3473.615979579604 -99.9712115557425584
3480.563952147377 3480.563952147376 -99.97126902382058585
3487.513634116859 3487.513634116858 -99.97132627697228586
3494.465022570982 3494.465022570981 -99.97138331637198587
3501.418114602617 3501.418114602616 -99.97144014318569588
3508.372907314525 3508.372907314524 -99.97149675857102589
3515.329397819302 3515.329397819301 -99.97155316367731590
3522.287583239334 3522.287583239333 -99.97160935964573591
3529.247460706742 3529.247460706742 -99.97166534760925592
3536.20902736334 3536.209027363339 -99.97172112869282593
3543.172280360579 3543.172280360578 -99.97177670401342594
3550.137216859501 3550.1372168595 -99.97183207468005595
3557.103834030692 3557.103834030691 -99.97188724179389596
3564.072129054232 3564.072129054231 -99.97194220644839597
3571.042099119648 3571.042099119647 -99.97199696972916598
3578.013741425867 3578.013741425866 -99.97205153271427599
3584.987053181168 3584.987053181167 -99.97210589647419600
3591.962031603135 3591.962031603134 -99.97216006207185601
3598.938673918612 3598.938673918612 -99.97221403056274602
3605.916977363659 3605.916977363658 -99.97226780299495603
3612.896939183498 3612.896939183497 -99.97232138040928604
3619.878556632475 3619.878556632475 -99.97237476383928605
3626.861826974015 3626.861826974015 -99.97242795431126606
3633.846747480572 3633.846747480571 -99.97248095284441607
3640.833315433586 3640.833315433586 -99.97253376045089608
3647.821528123443 3647.821528123442 -99.9725863781358609
3654.811382849424 3654.811382849423 -99.97263880689729610
3661.802876919668 3661.802876919667 -99.97269104772668611
3668.796007651123 3668.796007651122 -99.97274310160839612
3675.790772369506 3675.790772369505 -99.97279496952008613
3682.78716840926 3682.787168409259 -99.97284665243274614
3689.785193113508 3689.785193113507 -99.97289815131062615
3696.784843834017 3696.784843834016 -99.97294946711143616
3703.786117931149 3703.786117931148 -99.97300060078632617
3710.789012773824 3710.789012773823 -99.97305155327994618
3717.793525739476 3717.793525739475 -99.97310232553052619
3724.799654214014 3724.799654214013 -99.97315291846986620
3731.807395591777 3731.807395591776 -99.97320333302351621
3738.816747275499 3738.816747275498 -99.97325357011067622
3745.827706676262 3745.827706676261 -99.97330363064434623
3752.840271213461 3752.84027121346 -99.97335351553139624
3759.854438314763 3759.854438314762 -99.97340322567251625
3766.870205416065 3766.870205416064 -99.97345276196235626
3773.887569961457 3773.887569961456 -99.97350212528957627
3780.90652940318 3780.906529403179 -99.97355131653681628
3787.927081201592 3787.927081201591 -99.97360033658083629
3794.949222825122 3794.949222825121 -99.9736491862925630
3801.97295175024 3801.972951750239 -99.97369786653688631
3808.998265461411 3808.99826546141 -99.97374637817327632
3816.025161451064 3816.025161451063 -99.97379472205522633
3823.053637219548 3823.053637219547 -99.97384289903063634
3830.083690275098 3830.083690275098 -99.97389090994173635
3837.115318133798 3837.115318133797 -99.97393875562523636
3844.148518319542 3844.148518319541 -99.97398643691223637
3851.183288363998 3851.183288363997 -99.97403395462838638
3858.219625806574 3858.219625806573 -99.97408130959387639
3865.257528194376 3865.257528194375 -99.97412850262353640
3872.296993082179 3872.296993082178 -99.97417553452674641
3879.338018032384 3879.338018032383 -99.97422240610763642
3886.380600614988 3886.380600614987 -99.97426911816505643
3893.424738407545 3893.424738407544 -99.9743156714926644
3900.470428995133 3900.470428995132 -99.97436206687873645
3907.517669970318 3907.517669970317 -99.97440830510669646
3914.56645893312 3914.566458933119 -99.97445438695468647
3921.616793490975 3921.616793490974 -99.9745003131958648
3928.668671258707 3928.668671258706 -99.97454608459816649
3935.722089858488 3935.722089858487 -99.97459170192484650
3942.777046919808 3942.777046919807 -99.97463716593404651
3949.833540079438 3949.833540079437 -99.97468247737902652
3956.8915669814 3956.891566981399 -99.97472763700816653
3963.951125276929 3963.951125276928 -99.97477264556507654
3971.012212624447 3971.012212624446 -99.97481750378854655
3978.074826689522 3978.074826689521 -99.9748622124126656
3985.13896514484 3985.138965144839 -99.97490677216662657
3992.204625670174 3992.204625670173 -99.97495118377523658
3999.271805952347 3999.271805952346 -99.97499544795849659
4006.340503685203 4006.340503685202 -99.97503956543183660
4013.410716569575 4013.410716569574 -99.9750835369061661
4020.48244231325 4020.482442313249 -99.97512736308765662
4027.555678630943 4027.555678630943 -99.97517104467836663
4034.630423244263 4034.630423244262 -99.97521458237563664
4041.706673881679 4041.706673881678 -99.97525797687241665
4048.784428278493 4048.784428278492 -99.97530122885732666
4055.863684176809 4055.863684176808 -99.9753443390146667
4062.944439325499 4062.944439325498 -99.97538730802415668
4070.026691480178 4070.026691480177 -99.97543013656166669
4077.110438403167 4077.110438403166 -99.97547282529848670
4084.195677863469 4084.195677863469 -99.97551537490182671
4091.282407636738 4091.282407636737 -99.97555778603467672
4098.370625505248 4098.370625505243 -99.97560005935576673
4105.460329257855 4105.46032925785 -99.97564219552674
4112.551516689988 4112.551516689983 -99.97568419517795675
4119.644185603602 4119.644185603597 -99.97572605897618676
4126.738333807157 4126.738333807152 -99.97576778755725677
4133.833959115586 4133.833959115582 -99.97580938155971678
4140.93105935027 4140.931059350265 -99.97585084161817679
4148.029632339003 4148.029632338998 -99.9758921683633680
4155.129675915971 4155.129675915967 -99.97593336242186681
4162.23118792172 4162.231187921716 -99.97597442441673682
4169.33416620313 4169.334166203125 -99.97601535496698683
4176.438608613383 4176.438608613378 -99.97605615468783684
4183.54451301194 4183.544513011935 -99.97609682419072685
4190.651877264511 4190.651877264507 -99.97613736408339686
4197.76069924303 4197.760699243026 -99.97617777496977687
4204.870976825625 4204.87097682562 -99.97621805745014688
4211.982707896592 4211.982707896587 -99.97625821212111689
4219.095890346369 4219.095890346364 -99.97629823957563690
4226.210522071508 4226.210522071504 -99.97633814040304691
4233.326600974651 4233.326600974647 -99.97637791518909692
4240.4441249645 4240.444124964495 -99.97641756451601693
4247.563091955791 4247.563091955786 -99.97645708896241694
4254.683499869272 4254.683499869268 -99.97649648910347695
4261.805346631674 4261.80534663167 -99.97653576551086696
4268.928630175686 4268.928630175681 -99.97657491875277697
4276.053348439927 4276.053348439922 -99.97661394939402698
4283.179499368924 4283.179499368919 -99.97665285799599699
4290.307080913085 4290.30708091308 -99.97669164511666700
4297.436091028675 4297.43609102867 -99.97673031131069701
4304.566527677789 4304.566527677785 -99.9767688571294702
4311.698388828328 4311.698388828323 -99.97680728312083703
4318.831672453973 4318.831672453968 -99.97684558982971704
4325.966376534163 4325.966376534158 -99.97688377779751705
4333.102499054069 4333.102499054065 -99.97692184756251706
4340.24003800457 4340.240038004566 -99.97695979965974707
4347.378991382228 4347.378991382224 -99.97699763462107708
4354.519357189265 4354.519357189261 -99.97703535297521709
4361.661133433538 4361.661133433533 -99.97707295524773710
4368.804318128514 4368.804318128509 -99.97711044196109711
4375.948909293251 4375.948909293246 -99.97714781363463712
4383.09490495237 4383.094904952365 -99.97718507078469713
4390.242303136033 4390.242303136029 -99.97722221392451714
4397.391101879921 4397.391101879916 -99.97725924356428715
4404.541299225207 4404.541299225202 -99.97729616021127716
4411.692893218537 4411.692893218533 -99.97733296436971717
4418.845881912008 4418.845881912003 -99.97736965654092718
4426.000263363138 4426.000263363134 -99.97740623722321719
4433.156035634853 4433.156035634848 -99.97744270691204720
4440.313196795456 4440.313196795451 -99.97747906609997721
4447.471744918611 4447.471744918606 -99.97751531527666722
4454.631678083318 4454.631678083313 -99.97755145492894723
4461.792994373889 4461.792994373885 -99.97758748554078724
4468.95569187993 4468.955691879925 -99.97762340759337725
4476.119768696315 4476.119768696311 -99.97765922156512726
4483.285222923168 4483.285222923164 -99.97769492793161727
4490.452052665841 4490.452052665836 -99.97773052716572728
4497.620256034887 4497.620256034882 -99.9777660197376729
4504.789831146045 4504.78983114604 -99.97780140611465730
4511.960776120217 4511.960776120212 -99.97783668676161731
4519.133089083445 4519.133089083441 -99.97787186214055732
4526.306768166892 4526.306768166887 -99.97790693271085733
4533.481811506818 4533.481811506814 -99.97794189892929734
4540.658217244565 4540.658217244561 -99.97797676125002735
4547.835983526529 4547.835983526525 -99.97801152012458736
4555.015108504145 4555.015108504141 -99.97804617600198737
4562.195590333865 4562.19559033386 -99.97808072932858738
4569.377427177134 4569.37742717713 -99.9781151805483739
4576.560617200377 4576.560617200373 -99.97814953010244740
4583.745158574971 4583.745158574967 -99.97818377842988741
4590.931049477231 4590.931049477226 -99.97821792596693742
4598.118288088385 4598.118288088381 -99.97825197314747743
4605.30687259456 4605.306872594555 -99.97828592040293744
4612.496801186755 4612.49680118675 -99.97831976816228745
4619.68807206083 4619.688072060825 -99.9783535168521746
4626.880683417478 4626.880683417474 -99.97838716689651747
4634.074633462213 4634.074633462208 -99.9784207187173748
4641.269920405342 4641.269920405338 -99.97845417273389749
4648.466542461957 4648.466542461952 -99.97848752936329750
4655.664497851905 4655.664497851901 -99.97852078902022751
4662.863784799776 4662.863784799772 -99.97855395211705752
4670.064401534881 4670.064401534876 -99.97858701906389753
4677.266346291233 4677.266346291229 -99.97861999026851754
4684.469617307533 4684.469617307528 -99.97865286613644755
4691.674212827143 4691.674212827139 -99.97868564707092756
4698.880131098077 4698.880131098073 -99.97871833347298757
4706.087370372974 4706.087370372969 -99.97875092574141758
4713.295928909085 4713.29592890908 -99.97878342427279759
4720.505804968253 4720.505804968248 -99.9788158294615760
4727.716996816895 4727.71699681689 -99.97884814169973761
4734.929502725983 4734.929502725979 -99.97888036137753762
4742.143320971029 4742.143320971025 -99.97891248888277763
4749.358449832065 4749.358449832061 -99.9789445246012764
4756.574887593624 4756.57488759362 -99.97897646891647765
4763.792632544726 4763.792632544722 -99.97900832221006766
4771.011682978857 4771.011682978852 -99.97904008486141767
4778.232037193952 4778.232037193948 -99.97907175724787768
4785.453693492381 4785.453693492376 -99.97910333974468769
4792.676650180926 4792.676650180922 -99.97913483272511770
4799.90090557077 4799.900905570766 -99.97916623656035771
4807.126457977475 4807.126457977471 -99.97919755161954772
4814.353305720968 4814.353305720963 -99.97922877826984773
4821.581447125522 4821.581447125517 -99.97925991687643774
4828.81088051974 4828.810880519735 -99.97929096780247775
4836.041604236539 4836.041604236534 -99.97932193140919776
4843.273616613132 4843.273616613127 -99.97935280805581777
4850.506915991012 4850.506915991007 -99.97938359809966778
4857.741500715935 4857.741500715931 -99.97941430189611779
4864.977369137906 4864.977369137901 -99.97944491979864780
4872.214519611159 4872.214519611154 -99.97947545215878781
4879.452950494143 4879.452950494138 -99.9795058993262782
4886.692660149505 4886.692660149501 -99.97953626164872783
4893.933646944076 4893.933646944071 -99.9795665394722784
4901.175909248851 4901.175909248846 -99.97959673314077785
4908.419445438976 4908.419445438972 -99.97962684299661786
4915.664253893732 4915.664253893728 -99.97965686938012787
4922.910332996518 4922.910332996514 -99.97968681262988788
4930.157681134838 4930.157681134833 -99.97971667308266789
4937.40629670028 4937.406296700276 -99.97974645107345790
4944.656178088508 4944.656178088503 -99.97977614693544791
4951.907323699238 4951.907323699234 -99.97980576100004792
4959.159731936231 4959.159731936226 -99.97983529359692793
4966.413401207272 4966.413401207267 -99.97986474505402794
4973.668329924157 4973.668329924152 -99.9798941156975795
4980.924516502677 4980.924516502672 -99.97992340585184796
4988.181959362604 4988.1819593626 -99.97995261583978797
4995.440656927676 4995.440656927672 -99.97998174598234798
5002.70060762558 5002.700607625576 -99.98001079659893799
5009.96180988794 5009.961809887935 -99.9800397680072800
5017.2242621503 5017.224262150296 -99.98006866052313801
5024.487962852111 5024.487962852107 -99.98009747446112802
5031.752910436715 5031.75291043671 -99.98012621013385803
5039.019103351331 5039.019103351327 -99.98015486785236804
5046.286540047042 5046.286540047037 -99.98018344792614805
5053.555218978778 5053.555218978773 -99.98021195066299806
5060.825138605303 5060.825138605298 -99.98024037636914807
5068.0962973892 5068.096297389196 -99.98026872534921808
5075.36869379686 5075.368693796856 -99.98029699790625809
5082.642326298464 5082.64232629846 -99.98032519434173810
5089.91719336797 5089.917193367965 -99.98035331495555811
5097.193293483098 5097.193293483094 -99.98038136004607812
5104.47062512532 5104.470625125316 -99.98040932991009813
5111.749186779842 5111.749186779837 -99.9804372248429814
5119.028976935591 5119.028976935587 -99.98046504513825815
5126.309994085206 5126.309994085202 -99.98049279108837816
5133.592236725017 5133.592236725012 -99.98052046298397817
5140.875703355036 5140.875703355031 -99.98054806111433818
5148.160392478942 5148.160392478937 -99.9805755857672819
5155.446302604068 5155.446302604064 -99.9806030372288820
5162.733432241391 5162.733432241386 -99.98063041578402821
5170.02177990551 5170.021779905505 -99.98065772171616822
5177.311344114642 5177.311344114637 -99.98068495530713823
5184.602123390602 5184.602123390598 -99.98071211683741824
5191.894116258796 5191.894116258792 -99.98073920658604825
5199.187321248202 5199.187321248198 -99.9807662248306826
5206.481736891362 5206.481736891357 -99.98079317184734827
5213.777361724364 5213.777361724359 -99.98082004791102828
5221.074194286834 5221.07419428683 -99.98084685329508829
5228.372233121922 5228.372233121918 -99.98087358827151830
5235.671476776288 5235.671476776283 -99.98090025311099831
5242.971923800088 5242.971923800083 -99.98092684808276832
5250.273572746965 5250.273572746961 -99.98095337345477833
5257.576422174035 5257.57642217403 -99.98097982949355834
5264.880470641871 5264.880470641867 -99.98100621646435835
5272.185716714499 5272.185716714494 -99.98103253463105836
5279.492158959375 5279.49215895937 -99.98105878425622837
5286.799795947381 5286.799795947377 -99.9810849656011838
5294.108626252811 5294.108626252806 -99.98111107892562839
5301.418648453353 5301.418648453348 -99.98113712448844840
5308.729861130086 5308.729861130081 -99.98116310254687841
5316.042262867461 5316.042262867456 -99.981189013357842
5323.355852253291 5323.355852253287 -99.98121485717357843
5330.670627878742 5330.670627878738 -99.98124063425013844
5337.986588338316 5337.986588338312 -99.98126634483891845
5345.303732229843 5345.303732229839 -99.98129198919091846
5352.622058154467 5352.622058154462 -99.98131756755586847
5359.941564716634 5359.94156471663 -99.9813430801823848
5367.262250524085 5367.262250524081 -99.9813685273175849
5374.584114187837 5374.584114187833 -99.98139390920751850
5381.907154322178 5381.907154322173 -99.98141922609717851
5389.23136954465 5389.231369544646 -99.98144447823013852
5396.556758476042 5396.556758476037 -99.98146966584881853
5403.883319740376 5403.883319740372 -99.98149478919444854
5411.211051964899 5411.211051964894 -99.98151984850708855
5418.539953780064 5418.539953780059 -99.98154484402562856
5425.870023819529 5425.870023819524 -99.98156977598774857
5433.201260720137 5433.201260720132 -99.98159464462996858
5440.533663121911 5440.533663121906 -99.98161945018771859
5447.867229668039 5447.867229668034 -99.98164419289517860
5455.201959004865 5455.20195900486 -99.98166887298547861
5462.537849781877 5462.537849781872 -99.98169349069052862
5469.874900651695 5469.874900651691 -99.98171804624114863
5477.213110270066 5477.213110270061 -99.98174253986704864
5484.552477295844 5484.55247729584 -99.9817669717968865
5491.893000390986 5491.893000390982 -99.98179134225789866
5499.23467822054 5499.234678220535 -99.98181565147665867
5506.57750945263 5506.577509452625 -99.98183989967838868
5513.921492758453 5513.921492758448 -99.98186408708725869
5521.266626812261 5521.266626812257 -99.98188821392634870
5528.612910291357 5528.612910291353 -99.98191228041769871
5535.960341876079 5535.960341876074 -99.98193628678226872
5543.308920249791 5543.308920249787 -99.9819602332399873
5550.658644098876 5550.658644098871 -99.98198412000947874
5558.00951211272 5558.009512112715 -99.98200794730874875
5565.361522983706 5565.361522983701 -99.98203171535444876
5572.714675407204 5572.714675407199 -99.98205542436224877
5580.068968081557 5580.068968081552 -99.98207907454685878
5587.424399708074 5587.424399708069 -99.98210266612185879
5594.780968991019 5594.780968991015 -99.9821261992999880
5602.138674637601 5602.138674637597 -99.98214967429257881
5609.497515357963 5609.497515357958 -99.98217309131047882
5616.857489865172 5616.857489865168 -99.98219645056317883
5624.218596875213 5624.218596875208 -99.98221975225927884
5631.580835106973 5631.580835106968 -99.98224299660637885
5638.944203282235 5638.944203282231 -99.98226618381111886
5646.30870012567 5646.308700125665 -99.98228931407908887
5653.674324364821 5653.674324364816 -99.982312387615888
5661.041074730098 5661.041074730093 -99.98233540462252889
5668.408949954767 5668.408949954763 -99.98235836530438890
5675.777948774942 5675.777948774938 -99.9823812698624891
5683.148069929573 5683.148069929568 -99.98240411849736892
5690.519312160436 5690.519312160432 -99.98242691140916893
5697.891674212128 5697.891674212124 -99.98244964879676894
5705.265154832053 5705.265154832048 -99.98247233085814895
5712.639752770413 5712.639752770408 -99.98249495779041896
5720.015466780202 5720.015466780197 -99.98251752978969897
5727.392295617192 5727.392295617187 -99.98254004705126898
5734.770238039928 5734.770238039923 -99.98256250976941899
5742.149292809716 5742.149292809711 -99.98258491813759900
5749.529458690615 5749.52945869061 -99.9826072723483901
5756.910734449427 5756.910734449422 -99.98262957259315902
5764.293118855689 5764.293118855685 -99.98265181906288903
5771.676610681664 5771.676610681659 -99.98267401194735904
5779.061208702329 5779.061208702325 -99.98269615143548905
5786.44691169537 5786.446911695365 -99.98271823771539906
5793.833718441169 5793.833718441165 -99.98274027097426907
5801.221627722802 5801.221627722797 -99.98276225139847908
5808.61063832602 5808.610638326016 -99.98278417917348909
5816.00074903925 5816.000749039245 -99.98280605448392910
5823.391958653579 5823.391958653574 -99.98282787751359911
5830.784265962748 5830.784265962743 -99.98284964844537912
5838.177669763145 5838.17766976314 -99.9828713674614913
5845.572168853794 5845.57216885379 -99.9828930347429914
5852.967762036347 5852.967762036343 -99.98291465047031915
5860.364448115075 5860.36444811507 -99.9829362148232916
5867.762225896859 5867.762225896855 -99.98295772798033917
5875.161094191185 5875.16109419118 -99.98297919011968918
5882.561051810129 5882.561051810125 -99.98300060141838919
5889.962097568356 5889.962097568351 -99.98302196205275920
5897.364230283104 5897.364230283099 -99.98304327219829921
5904.767448774182 5904.767448774178 -99.98306453202976922
5912.171751863959 5912.171751863954 -99.98308574172107923
5919.577138377354 5919.577138377349 -99.98310690144535924
5926.98360714183 5926.983607141826 -99.98312801137497925
5934.391156987388 5934.391156987384 -99.98314907168148926
5941.799786746553 5941.799786746548 -99.98317008253568927
5949.209495254369 5949.209495254365 -99.98319104410758928
5956.620281348392 5956.620281348388 -99.98321195656644929
5964.032143868681 5964.032143868676 -99.98323282008074930
5971.445081657786 5971.445081657782 -99.9832536348182931
5978.859093560748 5978.859093560744 -99.9832744009458932
5986.274178425083 5986.274178425078 -99.98329511862974933
5993.690335100779 5993.690335100774 -99.98331578803548934
6001.107562440286 6001.107562440281 -99.98333640932778935
6008.525859298509 6008.525859298505 -99.9833569826706936
6015.945224532801 6015.945224532797 -99.98337750822719937
6023.365657002953 6023.365657002948 -99.98339798616009938
6030.787155571184 6030.78715557118 -99.98341841663105939
6038.209719102143 6038.209719102138 -99.98343879980119940
6045.633346462889 6045.633346462884 -99.98345913583083941
6053.058036522891 6053.058036522886 -99.9834794248796942
6060.483788154018 6060.483788154013 -99.98349966710646943
6067.910600230533 6067.910600230528 -99.9835198626696944
6075.338471629081 6075.338471629077 -99.98354001172652945
6082.767401228688 6082.767401228683 -99.98356011443406946
6090.197387910747 6090.197387910743 -99.98358017094833947
6097.628430559015 6097.628430559011 -99.98360018142475948
6105.060528059604 6105.060528059599 -99.98362014601807949
6112.493679300972 6112.493679300967 -99.98364006488234950
6119.927883173919 6119.927883173915 -99.98365993817094951
6127.363138571577 6127.363138571573 -99.98367976603656952
6134.799444389403 6134.799444389399 -99.98369954863122953
6142.236799525173 6142.236799525168 -99.98371928610629954
6149.675202878972 6149.675202878967 -99.98373897861245955
6157.114653353189 6157.114653353185 -99.98375862629973956
6164.555149852511 6164.555149852506 -99.98377822931751957
6171.996691283913 6171.996691283908 -99.98379778781448958
6179.439276556651 6179.439276556646 -99.98381730193874959
6186.882904582257 6186.882904582252 -99.98383677183766960
6194.327574274529 6194.327574274525 -99.98385619765804961
6201.773284549527 6201.773284549523 -99.98387557954599962
6209.220034325565 6209.220034325561 -99.98389491764705963
6216.667822523203 6216.667822523198 -99.98391421210601964
6224.116648065238 6224.116648065234 -99.98393346306716965
6231.566509876704 6231.566509876699 -99.98395267067407966
6239.017406884857 6239.017406884853 -99.98397183506972967
6246.469338019174 6246.469338019169 -99.98399095639647968
6253.922302211342 6253.922302211337 -99.98401003479607969
6261.376298395254 6261.376298395249 -99.98402907040963970
6268.831325507001 6268.831325506996 -99.98404806337768971
6276.287382484865 6276.28738248486 -99.98406701384013972
6283.744468269313 6283.744468269309 -99.98408592193628973
6291.202581802991 6291.202581802986 -99.98410478780485974
6298.661722030713 6298.661722030709 -99.98412361158393975
6306.121887899462 6306.121887899458 -99.98414239341102976
6313.583078358375 6313.583078358371 -99.98416113342307977
6321.045292358742 6321.045292358737 -99.98417983175642978
6328.508528853996 6328.508528853991 -99.98419848854678979
6335.97278679971 6335.972786799705 -99.98421710392937980
6343.438065153588 6343.438065153583 -99.98423567803873981
6350.904362875457 6350.904362875453 -99.9842542110089982
6358.371678927266 6358.371678927261 -99.98427270297333983
6365.840012273073 6365.840012273068 -99.98429115406488984
6373.309361879043 6373.309361879038 -99.98430956441584985
6380.779726713439 6380.779726713435 -99.98432793415797986
6388.251105746619 6388.251105746614 -99.98434626342248987
6395.723497951025 6395.72349795102 -99.98436455233993988
6403.19690230118 6403.196902301175 -99.98438280104044989
6410.67131777368 6410.671317773676 -99.98440100965351990
6418.146743347191 6418.146743347186 -99.98441917830812991
6425.623178002437 6425.623178002433 -99.98443730713267992
6433.1006207222 6433.100620722195 -99.98445539625506993
6440.579070491308 6440.579070491303 -99.98447344580262994
6448.058526296633 6448.058526296629 -99.98449145590217995
6455.538987127085 6455.53898712708 -99.98450942667996996
6463.0204519736 6463.020451973595 -99.98452735826173997
6470.502919829142 6470.502919829138 -99.98454525077271998
6477.986389688693 6477.986389688688 -99.98456310433754999
